,date,close,open,high,low,volume,pct,rd_zz,net_zz,cmi,keyprice,h_high,l_low,sellEasierDay,buyEasierDay,swingBuyPt,swingSellPt,atr,trendLokBuy,trendLokSell,swingUpTrigger,swingDnTrigger,band,upband,dnband,marketPosition,swingEntry,rd_strategy,net_strategy
288,43230,6040.57,6036.01,6052.71,5999.95,58.31K,0.0019,0.008216859667453225,1.226431988175389,81.87186163288081,6031.076666666667,6092.91,5017.51,True,False,6106.655402222559,5988.913065184961,94.19386963007807,5980.349999999999,6038.046666666666,6106.655402222559,5988.913065184961,5766.93533333333,6296.301585040477,5237.569081626183,0,False,0.0,1.9814054380479893
289,43229,6029.23,6034.46,6042.91,6002.39,54.12K,-0.0021,-0.0018773062806987095,1.2241295997011374,91.91250525574709,6024.843333333333,6092.91,5070.22,True,False,6101.0798620003025,5990.0467586664645,88.82648266707022,5997.256666666667,6049.386666666666,6101.0798620003025,5990.0467586664645,5798.267999999997,6271.808383984544,5324.727616015451,0,False,0.0,1.9814054380479893
290,43228,6041.81,6023.58,6042.07,6012.13,62.20K,0.0038,0.002086501924789763,1.226683748467106,82.47073893359672,6032.003333333334,6092.91,5070.22,True,False,6085.783375800273,5982.111082799818,82.93783440036316,6004.823333333334,6045.8966666666665,6085.783375800273,5982.111082799818,5826.381999999997,6251.830922979321,5400.9330770206725,0,False,0.0,1.9814054380479893
291,43227,6019.14,5921.31,6023.19,5918.38,64.03K,0.0186,-0.003752186844670713,1.2220810018435364,85.79628235340138,5986.903333333333,6092.91,5070.22,True,False,5986.550288220245,5877.816474519837,86.98705096032687,5977.633333333334,6036.056666666666,5986.550288220245,5877.816474519837,5855.629666666664,6202.091403716809,5509.167929616519,0,False,0.0,1.9814054380479893
292,43224,5909.29,5891.12,5939.95,5883.7,55.46K,-0.0002,-0.018250115464999994,1.199777882452309,65.96209912536447,5910.98,6092.91,5448.07,False,True,5937.036172932147,5822.245740601779,91.83234586429424,5938.07,6001.736666666667,5938.07,5822.245740601779,5869.807999999998,6187.919821698282,5551.696178301714,0,False,0.0,1.9814054380479893
293,43223,5910.61,5843.09,5911.09,5779.73,67.60K,0.0094,0.0002233770892949849,1.2000458853434919,61.998161201348346,5867.143333333333,6092.91,5570.83,True,False,5914.928833458399,5795.197444361068,95.78511127786487,5860.603333333333,5958.076666666667,5914.928833458399,5795.197444361068,5880.59733333333,6181.067194758994,5580.127471907666,0,False,0.0,1.9814054380479893
294,43222,5855.32,5861.84,5894.46,5817.39,63.15K,-0.001,-0.00935436443954174,1.1888202187878163,49.86043896463772,5855.723333333332,6092.91,5594.92,False,True,5909.60430007504,5790.193549887442,95.52860015007832,5826.94,5915.166666666667,5909.60430007504,5790.193549887442,5888.873999999998,6171.9182420356865,5605.8297579643095,0,False,0.0,1.9814054380479893
295,43217,5860.98,5865.44,5886.0,5808.78,56.00K,0.0022,0.0009666423013601211,1.1899693827000088,33.661318500371344,5851.919999999999,6092.91,5594.92,True,False,5935.7133051013025,5818.591129932464,93.69774013507052,5801.966666666666,5897.183333333333,5935.7133051013025,5818.591129932464,5894.461666666665,6168.314936921144,5620.608396412186,0,False,0.0,1.9814054380479893
296,43216,5847.98,5951.19,5955.26,5846.08,62.64K,-0.0187,-0.0022180590959191004,1.187329960286846,44.91709024247977,5883.106666666667,6092.91,5612.87,False,True,5998.812983060781,5879.7555254088265,95.2459661215635,5824.083333333333,5911.906666666667,5998.812983060781,5879.7555254088265,5901.648999999999,6158.392875245637,5644.905124754362,0,False,0.0,1.9814054380479893
297,43215,5959.42,5929.4,5968.88,5919.52,60.38K,0.0004,0.019056152722820574,1.2099559013424526,62.76257436452134,5949.2733333333335,6092.91,5630.66,True,False,6002.758527132055,5880.494315245296,97.8113695094072,5858.126666666667,5936.713333333333,6002.758527132055,5880.494315245296,5911.319666666666,6153.7865463011285,5668.852787032204,0,False,0.0,1.9814054380479893
298,43214,5957.19,5825.45,5957.83,5825.45,67.95K,0.0229,-0.0003741974890174582,1.2095031388823483,49.724346030809585,5913.490000000001,6092.91,5652.14,True,False,5901.52042441885,5774.736383720767,101.4272325584665,5863.683333333333,5960.656666666667,5901.52042441885,5774.736383720767,5918.625333333333,6152.832232732848,5684.418433933819,0,False,0.0,1.9814054380479893
299,43213,5823.92,5885.61,5913.57,5761.97,63.95K,-0.0097,-0.022371285790783846,1.1824449984975611,11.26664700410643,5833.153333333333,6092.91,5652.14,False,True,5941.01325465131,5802.505118023035,110.80650930261977,5835.646666666667,5946.759999999999,5941.01325465131,5802.505118023035,5920.2806666666675,6151.059661894314,5689.501671439021,1,True,-0.022371285790783846,1.9370788507260044
300,43210,5880.84,5984.06,5999.01,5872.5,72.39K,-0.0206,0.009773485899531531,1.1940016080173486,23.086870703541603,5917.45,6092.91,5652.14,False,True,6042.677429186179,5896.133856220732,117.2348583723578,5819.973333333332,5956.803333333333,6042.677429186179,5896.133856220732,5923.672666666667,6148.976861859797,5698.368471473537,0,False,0.0,1.9370788507260044
301,43209,6004.73,5965.24,6041.99,5962.71,76.00K,0.0057,0.02106671835996199,1.2191553036147917,72.95868593597574,6003.143333333333,6092.91,5652.14,True,False,6056.459779401342,5904.426813732439,121.62637253512199,5865.7266666666665,5984.856666666667,6056.459779401342,5904.426813732439,5934.392000000002,6142.874410986373,5725.9095890136305,0,False,0.0,1.9370788507260044
302,43208,5970.66,5925.84,5981.34,5826.65,76.20K,0.0135,-0.005673860440019718,1.2122379865673716,65.18136370899632,5926.216666666667,6092.91,5654.84,True,False,6021.293801461207,5862.204132359196,127.27173528160979,5887.286666666667,6007.446666666667,6021.293801461207,5862.204132359196,5943.910000000002,6130.974315428388,5756.8456845716155,0,False,0.0,1.9370788507260044
303,43207,5890.86,6024.55,6038.25,5886.02,71.92K,-0.0202,-0.013365356593743383,1.1960359936004172,32.417464882466085,5938.376666666667,6092.91,5672.18,False,True,6089.433780876725,5927.224328684913,129.76756175344877,5891.793333333334,6020.526666666668,6089.433780876725,5927.224328684913,5948.456333333334,6123.100600458288,5773.812066208381,0,False,0.0,1.9370788507260044
304,43206,6012.41,6018.17,6053.99,5966.2,70.99K,-0.0025,0.020633659601484444,1.2207145931634915,79.09352517985604,6010.866666666666,6092.91,5675.91,True,False,6117.997854183578,5951.618097210948,133.1038055781039,5892.956666666666,6024.526666666668,6117.997854183578,5951.618097210948,5959.450333333335,6104.838903950915,5814.061762715755,0,False,0.0,1.9370788507260044
305,43203,6027.19,6073.84,6093.35,6018.01,54.16K,-0.004,0.0024582488552842285,1.2237154134147643,57.93799480268327,6046.183333333334,6092.91,5761.97,False,True,6137.783712510147,5977.92443123478,127.88742502029356,5956.743333333335,6061.863333333334,6137.783712510147,5977.92443123478,5965.841666666668,6105.6133276078335,5826.070005725503,0,False,0.0,1.9370788507260044
306,43202,6051.33,6073.77,6091.98,6039.56,60.52K,-0.0058,0.00400518317823062,1.2286166178035147,48.30406180216056,6060.956666666666,6093.35,5761.97,False,True,6134.558841259132,5982.586738111302,121.5776825182642,6007.923333333333,6079.7733333333335,6134.558841259132,5982.586738111302,5971.177333333334,6111.373685633579,5830.980981033089,0,False,0.0,1.9370788507260044
307,43201,6086.61,6082.03,6110.18,6073.22,66.25K,0.0038,0.005830123295209377,1.2357796041678524,50.94151729132701,6090.003333333334,6093.35,5761.97,False,True,6139.682457133219,5995.551314300172,115.30491426643782,6043.596666666667,6098.503333333334,6139.682457133219,5995.551314300172,5976.8043333333335,6121.459461569312,5832.149205097355,0,False,0.0,1.9370788507260044
308,43200,6063.74,6032.49,6064.39,5993.0,69.42K,0.0063,-0.003757428190733436,1.2311362510456187,20.424456506131325,6040.376666666667,6110.18,5761.97,True,False,6117.341567129845,5975.922288580103,113.135422839794,6035.259999999999,6088.849999999999,6117.341567129845,5975.922288580103,5979.175,6127.083696589313,5831.266303410687,0,False,0.0,1.9370788507260044
309,43199,6025.65,5994.35,6053.97,5954.54,64.85K,0.0013,-0.006281601783717616,1.2234027433750512,3.388759656528897,6011.386666666666,6110.18,5761.97,True,False,6078.906410416861,5937.979059722093,112.74188055581457,6006.920000000001,6076.18,6078.906410416861,5937.979059722093,5979.568333333333,6127.905920216525,5831.23074645014,0,False,0.0,1.9370788507260044
310,43194,6017.69,6077.65,6098.84,6011.15,67.26K,-0.0069,-0.0013210193091202083,1.2217866047282222,21.601906895264424,6042.56,6110.18,5761.97,False,True,6132.768346250116,5994.972480624825,110.23669250023318,5986.2300000000005,6072.400000000001,6132.768346250116,5994.972480624825,5977.061,6120.098815079699,5834.0231849203,0,False,0.0,1.9370788507260044
311,43193,6059.71,6039.07,6066.44,6008.51,71.75K,-0.0102,0.0069827458709239565,1.2303180300975385,3.586915941529474,6044.886666666666,6110.18,5761.97,True,False,6117.824517437657,5986.566988374895,105.0060232502098,5991.399999999999,6073.083333333333,6117.824517437657,5986.566988374895,5976.644666666665,6118.641310733979,5834.648022599352,0,False,0.0,1.9370788507260044
312,43192,6121.96,6127.23,6169.3,6113.34,85.43K,0.0012,0.010272768828871293,1.2429568028067228,36.41767898681841,6134.866666666666,6110.18,5761.97,False,True,6179.962210462594,6048.131684306108,105.46442092518882,6044.333333333333,6111.526666666666,6179.962210462594,6048.131684306108,5980.871666666665,6132.0717217010115,5829.671611632319,1,False,0.010272768828871293,1.9569780139628083
313,43189,6114.74,6052.18,6115.27,6051.02,73.05K,0.0132,-0.0011793608582872928,1.2414909082049506,34.60584783836203,6093.676666666666,6169.3,5761.97,True,False,6128.688984124503,6001.174010583665,102.0119788326699,6057.623333333334,6117.003333333334,6128.688984124503,6001.174010583665,5985.570333333332,6144.176360834453,5826.964305832212,0,False,0.0,1.9569780139628083
314,43188,6034.86,5993.97,6040.86,5967.63,68.81K,0.0103,-0.013063515374325041,1.2252726726385303,7.558981661061049,6014.45,6169.3,5761.97,True,False,6073.861335712052,5940.709109525299,106.52178094940287,6043.996666666667,6108.4766666666665,6073.861335712052,5940.709109525299,5986.5966666666645,6146.064394840981,5827.128938492348,0,False,0.0,1.9569780139628083
315,43187,5973.34,5962.56,6036.16,5949.1,75.30K,-0.0102,-0.010194105579913959,1.2127821136494699,11.595021235852888,5986.2,6169.3,5761.97,False,True,6014.847801427231,5884.1282978591535,104.57560285446252,5989.25,6064.096666666667,6014.847801427231,5884.1282978591535,5985.022333333331,6144.049319948143,5825.995346718518,0,False,0.0,1.9569780139628083
316,43186,6034.77,5956.24,6043.05,5956.24,89.20K,0.0223,0.010284028700860981,1.2252543997141319,16.50259003756175,6011.353333333333,6169.3,5761.97,True,False,6033.339281926762,5904.840478715491,102.79904256901632,5957.656666666667,6040.0233333333335,6033.339281926762,5904.840478715491,5987.262999999997,6147.134114268942,5827.391885731053,1,True,0.010284028700860981,1.9771036320253559
317,43185,5902.96,5715.35,5902.96,5675.37,84.77K,0.02,-0.021841760332208304,1.198492686769592,21.697395232366908,5827.096666666667,6169.3,5761.97,True,False,5811.694353734087,5651.120430843943,128.45913831211473,5860.236666666667,5994.056666666666,5860.236666666667,5651.120430843943,5984.316999999997,6147.011316734112,5821.622683265882,0,False,0.0,1.9771036320253559
318,43182,5787.15,5913.37,5978.42,5722.77,121.37K,-0.0515,-0.019618970821418502,1.174979493718176,51.306865345291826,5829.446666666667,6169.3,5675.37,False,True,5983.959112240452,5807.486331639322,141.17822448090322,5784.793333333334,5974.81,5983.959112240452,5807.486331639322,5975.869666666664,6151.782716362048,5799.95661697128,0,False,0.0,1.9771036320253559
319,43181,6101.23,6130.05,6161.37,6074.66,67.41K,-0.0046,0.054271964611250834,1.238747939220194,14.576964347174693,6112.419999999999,6169.3,5675.37,False,True,6212.291201016406,6006.688198475391,164.48240203281293,5824.266666666666,6014.25,6212.291201016406,6006.688198475391,5978.269666666663,6158.929788035881,5797.609545297446,1,True,0.054271964611250834,2.0844049303754115
320,43180,6129.2,6182.11,6224.56,6125.14,79.49K,-0.0072,0.004584321522053791,1.244426758058361,17.692790476383166,6159.633333333334,6169.3,5675.37,False,True,6262.293580914766,6061.834628627851,160.3671618295317,5974.19,6121.450000000001,6262.293580914766,6061.834628627851,5981.182666666664,6168.541011517179,5793.824321816149,1,True,0.004584321522053791,2.0939605127584064
321,43179,6173.7,6109.6,6176.5,6091.5,67.48K,0.0032,0.0072603276120863924,1.2534617040111113,28.143265536517298,6147.233333333334,6224.56,5675.37,True,False,6224.222834234934,6033.184777176711,152.83044564657854,6097.099999999999,6187.4766666666665,6224.222834234934,6033.184777176711,5986.334666666664,6185.70015741113,5786.969175922198,1,False,0.0072603276120863924,2.109163352087805
322,43178,6153.83,6142.52,6186.61,6118.3,67.23K,0.0012,-0.003218491342306895,1.2494274483688383,44.5273948906571,6152.913333333333,6224.56,5675.37,True,False,6250.803800811441,6070.3307994590405,144.37840108192063,6111.6466666666665,6195.89,6250.803800811441,6070.3307994590405,5994.485999999996,6200.471426902685,5788.500573097307,1,False,-0.003218491342306895,2.1023750280995994
323,43175,6146.31,6181.38,6205.87,6146.31,65.07K,-0.0055,-0.0012220032077583376,1.2479006440190703,42.91775159780777,6166.163333333334,6224.56,5675.37,False,True,6249.328280486864,6079.457579269703,135.89656097372853,6118.703333333334,6189.66,6249.328280486864,6079.457579269703,6002.342666666664,6212.862182147955,5791.823151185373,1,False,-0.0012220032077583376,2.0998059190713505
324,43174,6180.11,6172.85,6203.24,6117.6,72.17K,-0.0015,0.005499234500049521,1.2547631422932939,59.13982410459033,6166.983333333333,6224.56,5675.37,True,False,6271.003178657267,6107.4145475618225,130.8709048763556,6127.403333333333,6198.573333333334,6271.003178657267,6107.4145475618225,6013.168999999996,6225.72731308834,5800.610686911652,0,False,0.0,2.0998059190713505
325,43173,6189.32,6234.24,6253.17,6185.18,75.47K,-0.0104,0.001490264736388136,1.256633071556773,59.78623063056499,6209.223333333332,6224.56,5675.37,False,True,6296.78490719436,6140.42263920846,125.08981438872009,6149.696666666667,6220.759999999999,6296.78490719436,6140.42263920846,6024.1136666666625,6238.008308861994,5810.219024471331,1,False,0.001490264736388136,2.1029351857858014
326,43172,6254.15,6285.8,6297.43,6251.4,84.81K,-0.0066,0.01047449477487028,1.2697956680987237,70.29595015576324,6267.66,6253.17,5675.37,False,True,6347.495916474924,6193.256125287614,123.39183294984814,6184.7266666666665,6251.28,6347.495916474924,6193.256125287614,6037.652666666662,6256.597528885187,5818.707804448138,1,False,0.01047449477487028,2.1249623694012056
327,43171,6295.78,6230.81,6295.78,6230.39,97.66K,0.0143,0.006656380163571507,1.278247910795645,54.07195447384488,6273.983333333334,6297.43,5675.37,True,False,6319.003737241148,6172.014175172569,117.59164965486328,6222.323333333334,6282.126666666667,6319.003737241148,6172.014175172569,6048.864666666662,6284.453148826901,5813.276184506422,1,False,0.006656380163571507,2.1391069267652236
328,43168,6206.98,6131.12,6211.28,6131.01,85.93K,0.0123,-0.014104685996016442,1.2602186253888084,40.15529048644822,6183.089999999999,6297.43,5675.37,True,False,6222.852113517032,6069.965257655312,122.3094846893769,6204.266666666667,6268.163333333333,6222.852113517032,6069.965257655312,6057.190999999995,6296.8521152642,5817.529884735791,0,False,0.0,2.1391069267652236
329,43167,6131.51,6073.67,6131.7,6073.67,67.89K,0.0074,-0.01215889208600629,1.2448957631179307,49.44699868179917,6112.293333333332,6297.43,5675.37,True,False,6166.227152165329,6011.965231889781,123.40953622043916,6145.0233333333335,6212.919999999999,6166.227152165329,6011.965231889781,6067.443999999995,6292.161633286106,5842.726366713884,0,False,0.0,2.1391069267652236
330,43166,6086.49,6133.95,6149.1,6082.58,74.59K,-0.0096,-0.007342400159177864,1.2357552402686538,33.05951194418537,6106.056666666666,6297.43,5675.37,False,True,6192.810291299197,6045.659563051204,117.7205825983953,6095.753333333334,6164.026666666668,6192.810291299197,6045.659563051204,6074.298999999995,6288.111090981068,5860.486909018923,0,False,0.0,2.1391069267652236
331,43165,6145.58,6077.37,6145.85,6070.72,83.50K,0.0134,0.009708386935655788,1.2477524302989462,22.64251036877476,6120.716666666667,6297.43,5675.37,True,False,6162.466143253917,6020.639237830722,113.46152433855578,6075.656666666667,6142.216666666667,6162.466143253917,6020.639237830722,6078.993999999994,6292.675046210895,5865.312953789094,0,False,0.0,2.1391069267652236
332,43164,6064.1,6066.68,6080.97,6031.98,67.33K,0.0013,-0.01325830922386484,1.231209342743214,15.021059061826906,6059.016666666666,6297.43,5675.37,True,False,6151.7865289285255,6009.94231404765,113.47537190470025,6061.759999999999,6125.306666666667,6151.7865289285255,6009.94231404765,6082.1086666666615,6292.074207505992,5872.1431258273315,0,False,0.0,2.1391069267652236
333,43161,6056.34,6053.48,6094.8,6044.26,73.44K,-0.0056,-0.0012796622746986674,1.229633810595049,26.601935504613763,6065.133333333334,6297.43,5675.37,False,True,6107.070917357115,5973.093623964327,107.18183471423022,6048.986666666667,6107.206666666666,6107.070917357115,5973.093623964327,6087.624666666661,6285.552817452024,5889.696515881298,0,False,0.0,2.1391069267652236
334,43160,6090.22,5987.36,6091.0,5974.12,73.10K,0.011,0.005594137713536673,1.2365125514687387,12.508439700350506,6051.78,6297.43,5675.37,True,False,6068.473738432105,5933.284174378596,108.1516512428072,6016.786666666667,6088.923333333333,6068.473738432105,5933.284174378596,6090.218333333328,6286.165374824954,5894.271291841702,0,False,0.0,2.1391069267652236
335,43159,6023.68,5967.9,6044.07,5939.64,70.99K,0.0022,-0.010925713685219884,1.2230027693632106,0.5642542520013032,6002.463333333333,6297.43,5675.37,True,False,6052.195864588894,5911.702756940736,112.39448611852649,5986.006666666667,6076.623333333333,6052.195864588894,5911.702756940736,6090.101333333328,6286.202902713415,5893.99976395324,0,False,0.0,2.1391069267652236
336,43158,6010.56,6025.88,6042.39,6000.88,77.02K,-0.0032,-0.002178070548236266,1.2203389830508493,6.554030157862505,6017.943333333334,6297.43,5675.37,False,True,6078.533018753337,5946.900471869994,105.30603750667387,5971.546666666666,6059.153333333333,6078.533018753337,5946.900471869994,6088.742333333328,6286.4582549111,5891.026411755556,0,False,0.0,2.1391069267652236
337,43157,6029.68,5926.42,6032.14,5917.62,83.07K,0.0224,0.003181067987009456,1.224220964323132,9.151850303829107,5993.1466666666665,6297.43,5675.37,True,False,6006.090575317005,5873.306283121997,106.22743375600653,5952.713333333333,6039.533333333333,6006.090575317005,5873.306283121997,6086.844666666661,6285.69558923604,5887.993744097283,0,False,0.0,2.1391069267652236
338,43154,5897.68,5877.72,5902.94,5848.52,62.15K,0.0037,-0.021891709012750282,1.1974206752048615,26.695174098961417,5883.046666666666,6297.43,5675.37,True,False,5963.010517785305,5820.859654809798,113.72069038040586,5922.34,5992.490000000001,5963.010517785305,5820.859654809798,6081.309333333328,6291.354699414161,5871.263967252496,0,False,0.0,2.1391069267652236
339,43153,5875.73,5800.95,5875.76,5797.91,59.64K,0.021,-0.003721802471480462,1.1929641119764822,24.100569076937912,5849.8,6297.43,5675.37,True,False,5885.194216006774,5744.7871893288175,112.32562134236532,5854.683333333333,5936.946666666667,5885.194216006774,5744.7871893288175,6076.311999999995,6298.215468286888,5854.408531713103,0,False,0.0,2.1391069267652236
340,43145,5754.83,5741.88,5761.77,5712.88,41.40K,0.0031,-0.0205761667060943,1.1684174835340664,42.256373983216974,5743.16,6297.43,5675.37,True,False,5829.913544406097,5683.190970395935,117.37805920812875,5786.436666666667,5846.823333333334,5829.913544406097,5683.190970395935,6067.549999999995,6317.061409866943,5818.0385901330465,0,False,0.0,2.1391069267652236
341,43144,5736.95,5731.15,5789.7,5727.75,57.21K,0.0066,-0.0031069553748763745,1.1647872625535007,51.88567019258593,5751.466666666667,6297.43,5675.37,False,True,5787.067626643658,5647.273560034513,111.83525328731585,5746.18,5809.076666666667,5787.067626643658,5647.273560034513,6056.791333333329,6333.120124100144,5780.4625425665145,0,False,0.0,2.1391069267652236
342,43143,5699.1,5581.71,5714.82,5581.71,57.25K,0.026,-0.006597582339047614,1.15710248268133,67.977365527441,5665.21,6297.43,5675.37,True,False,5668.841795968939,5523.622136020708,116.17572795858423,5674.113333333334,5755.43,5674.113333333334,5523.622136020708,6042.695999999996,6346.102830668639,5739.289169331353,0,False,0.0,2.1391069267652236
343,43140,5554.9,5631.96,5663.1,5490.62,84.32K,-0.0367,-0.025302240704672796,1.1278251971445525,78.22053316939585,5569.54,6297.43,5581.71,False,True,5694.663077581363,5537.905383627955,125.40615516272585,5600.026666666666,5722.540000000001,5694.663077581363,5537.905383627955,6024.034666666663,6372.885164836396,5675.1841684969295,0,False,0.0,2.1391069267652236
344,43139,5766.48,5695.67,5786.79,5691.29,62.45K,0.0097,0.03808889448954966,1.170782812081247,33.264337328491216,5748.186666666667,6297.43,5490.62,True,False,5797.71090473484,5627.6427301767735,136.0545396464533,5587.873333333333,5721.57,5797.71090473484,5627.6427301767735,6015.088666666664,6375.928671202226,5654.248662131102,0,False,0.0,2.1391069267652236
345,43138,5711.33,5805.97,5831.81,5630.09,85.24K,0.0012,-0.009563893397705248,1.1595855700746363,32.47480819523805,5724.41,6297.43,5490.62,False,True,5877.280542840905,5699.004185738644,142.62108568180798,5604.0,5760.566666666667,5877.280542840905,5699.004185738644,6006.354999999997,6383.144841503694,5629.5651584963,0,False,0.0,2.1391069267652236
346,43137,5704.26,5886.35,5920.74,5702.85,92.34K,-0.049,-0.0012378902987569829,1.1581501303468622,40.96503513838451,5775.95,6297.43,5490.62,False,True,5961.423988556814,5773.73901716478,150.14797711362712,5674.743333333335,5846.446666666667,5961.423988556814,5773.73901716478,5995.337999999998,6387.186973131646,5603.48902686835,0,False,0.0,2.1391069267652236
347,43136,5998.22,5927.74,6016.16,5907.47,74.05K,-0.0011,0.05153341537727951,1.2178335620832774,11.80699297232312,5973.950000000001,6297.43,5490.62,True,False,6052.4823845516985,5844.578410298867,166.32317940226437,5746.803333333333,5922.903333333333,6052.4823845516985,5844.578410298867,5998.5133333333315,6388.857499741895,5608.169166924768,1,True,0.05153341537727951,2.2493424125586317
348,43133,6004.85,5937.62,6006.47,5844.46,83.75K,0.0034,0.0011053279139479066,1.2191796675139908,26.98280883975169,5951.926666666666,6297.43,5490.62,True,False,6062.038896096528,5854.674069268981,165.89186146203798,5818.259999999999,5981.123333333333,6062.038896096528,5854.674069268981,6005.769999999999,6388.139834968249,5623.400165031749,0,False,0.0,2.2493424125586317
349,43132,5984.74,6181.0,6196.71,5984.28,94.97K,-0.0331,-0.003348959590997347,1.2150966840733208,14.43834360010408,6055.243333333333,6297.43,5490.62,False,True,6266.272837657917,6053.090743513124,170.54567531583422,5912.07,6073.113333333334,6266.272837657917,6053.090743513124,6001.886999999998,6382.662961922039,5621.111038077956,1,True,-0.003348959590997347,2.2418094557126564
350,43131,6189.34,6277.74,6277.74,6170.16,80.73K,-0.0197,0.03418694880646456,1.2566371322066403,7.454047421326,6212.413333333333,6297.43,5490.62,False,True,6369.135553892125,6140.646669161812,182.79110778425078,5999.633333333334,6160.306666666666,6369.135553892125,6140.646669161812,6003.891666666664,6387.946691443014,5619.836641890313,1,True,0.03418694880646456,2.318450080808953
351,43130,6313.44,6301.35,6330.54,6300.46,70.70K,0.0006,0.020050603133775047,1.2818334646276808,17.320062964018753,6314.813333333333,6297.43,5490.62,False,True,6390.665998502913,6167.376002245631,178.63199700582567,6151.633333333332,6268.330000000001,6390.665998502913,6167.376002245631,6008.549666666663,6403.9518007192055,5613.147532614121,1,True,0.020050603133775047,2.364936403264722
352,43129,6309.88,6385.04,6398.97,6295.9,84.03K,-0.0116,-0.0005638764286980402,1.2811106689514609,18.57915039527576,6334.916666666667,6330.54,5490.62,False,True,6470.577898652621,6256.733152021067,171.07579730524316,6255.506666666665,6335.75,6470.577898652621,6256.733152021067,6013.751333333331,6420.601548449289,5606.901118217373,1,True,-0.0005638764286980402,2.363602871371551
353,43126,6383.63,6374.1,6401.48,6368.9,69.01K,0.0001,0.011688019423507168,1.2960843153338277,26.126493091869833,6384.670000000001,6398.97,5490.62,False,True,6455.6641087873595,6251.753836818962,163.1282175747188,6321.753333333334,6376.996666666666,6455.6641087873595,6251.753836818962,6021.6619999999975,6447.3088489381835,5596.015151061812,0,False,0.0,2.363602871371551
354,43125,6382.72,6386.8,6424.35,6380.84,81.08K,-0.0018,-0.00014255212159852704,1.2958995557649062,22.243813538853463,6395.97,6401.48,5490.62,False,True,6462.3831979086235,6273.425203137065,151.16639581724695,6348.546666666666,6408.266666666667,6462.3831979086235,6273.425203137065,6028.415666666665,6470.034363483877,5586.796969849453,0,False,0.0,2.363602871371551
355,43124,6394.3,6353.3,6395.57,6322.92,77.35K,0.0062,0.001814273538554012,1.2982506720375544,21.952812911655442,6370.93,6424.35,5490.62,True,False,6460.786067176642,6281.642621882239,143.31475623552222,6357.553333333333,6407.133333333334,6460.786067176642,6281.642621882239,6035.248333333331,6492.673537597244,5577.823129069418,0,False,0.0,2.363602871371551
356,43123,6355.0,6342.69,6362.58,6330.46,66.75K,0.0012,-0.006146098869305505,1.2902714950500693,10.800766816959968,6349.346666666667,6424.35,5490.62,True,False,6444.215460458977,6275.0063596940145,135.36728061197002,6344.740000000001,6394.166666666667,6444.215460458977,6275.0063596940145,6038.609999999998,6503.836510537565,5573.383489462431,0,False,0.0,2.363602871371551
357,43122,6347.64,6264.76,6347.81,6248.31,72.76K,0.012,-0.0011581431943351594,1.2887771758992324,5.554068092489323,6314.586666666667,6424.35,5490.62,True,False,6364.13466441308,6198.510223724614,132.499552550773,6300.563333333334,6368.653333333333,6364.13466441308,6198.510223724614,6040.338666666665,6509.741305368062,5570.936027965267,0,False,0.0,2.363602871371551
358,43119,6272.38,6284.6,6317.0,6261.24,71.81K,-0.0023,-0.01185637496770453,1.2734969504519518,7.0041660865561255,6283.540000000001,6424.35,5490.62,False,True,6348.544798647848,6188.682802028228,127.88959729569574,6280.003333333334,6342.463333333333,6348.544798647848,6188.682802028228,6042.518666666665,6515.589845743499,5569.447487589831,0,False,0.0,2.363602871371551
359,43118,6286.8,6253.06,6295.78,6253.06,65.02K,0.0031,0.002298967855901557,1.2764246790056295,16.6311460486436,6278.546666666666,6424.35,5490.62,True,False,6342.589478174595,6193.373681216937,119.3726375661261,6254.203333333334,6320.196666666667,6342.589478174595,6193.373681216937,6047.694999999997,6527.89254728689,5567.497452713104,0,False,0.0,2.363602871371551
360,43117,6267.46,6288.02,6288.14,6202.32,84.20K,-0.0053,-0.0030762868231850593,1.2724980305848164,19.381405759695003,6252.639999999999,6424.35,5490.62,True,False,6375.033030357135,6230.011313095244,116.01737380951356,6238.873333333333,6300.306666666666,6375.033030357135,6230.011313095244,6053.7273333333305,6540.228113050284,5567.226553616377,0,False,0.0,2.363602871371551
361,43116,6301.13,6245.15,6301.4,6245.11,79.17K,0.0076,0.005372192243747964,1.2793341346349087,16.65899135724461,6282.546666666666,6424.35,5490.62,True,False,6327.683477321421,6190.127681785719,110.0446364285622,6233.496666666667,6295.106666666667,6327.683477321421,6190.127681785719,6058.912333333331,6552.4826194918005,5565.342047174861,0,False,0.0,2.363602871371551
362,43115,6253.38,6391.37,6392.52,6236.56,91.47K,-0.0228,-0.00757800584974444,1.2696393330788676,20.271384661518816,6294.153333333335,6424.35,5490.62,False,True,6448.688086392853,6305.39287041072,114.63617278570598,6227.996666666667,6327.3533333333335,6448.688086392853,6305.39287041072,6065.2216666666645,6563.710548016314,5566.732785317015,0,False,0.0,2.363602871371551
363,43112,6399.37,6418.83,6435.19,6387.78,77.84K,-0.0041,0.023345774605093572,1.299280046778688,36.737600805371954,6407.446666666667,6424.35,5490.62,False,True,6479.506777753568,6327.814833369648,121.35355550713534,6289.816666666667,6376.37,6479.506777753568,6327.814833369648,6076.655999999998,6589.34013167333,5563.9718683266665,0,False,0.0,2.363602871371551
